rest_stop_id,food_area,menu_item,food_category,price_krw,availability,is_signature,recommended,sample_rating,menu_description
RS054,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,11500,아침–저녁,No,No,4.7,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS054,한식 푸드코트,밀양 돈가스,한식·양식,11500,점심–저녁,No,No,4.8,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS054,한식 푸드코트,소불고기덮밥,한식,10500,아침–저녁,No,Yes,4.9,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS054,한식 푸드코트,김치찌개 정식,한식,9500,점심–저녁,No,No,3.8,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS054,면요리 코너,우동,면요리,7000,아침–저녁,No,No,3.9,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS054,면요리 코너,얼큰 라면,면요리,5500,점심–저녁,No,No,4.0,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS054,면요리 코너,잔치국수,면요리,7500,아침–저녁,No,Yes,4.1,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS054,간식 코너,소떡소떡,간식,4500,점심–저녁,No,No,4.2,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS054,간식 코너,핫바 꼬치,간식,4000,아침–저녁,No,No,4.3,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS054,카페·디저트,아메리카노,음료,3500,상시 판매,No,No,4.4,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS055,한식 푸드코트,돼지국밥,지역 대표 메뉴,11000,아침–저녁,Yes,Yes,4.6,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS055,한식 푸드코트,대구식 육개장,한식,11500,점심–저녁,No,Yes,4.7,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS055,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,12000,아침–저녁,No,No,4.8,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS055,한식 푸드코트,밀양 돈가스,한식·양식,12000,점심–저녁,No,No,4.9,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS055,한식 푸드코트,소불고기덮밥,한식,11000,아침–저녁,No,Yes,3.8,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS055,한식 푸드코트,김치찌개 정식,한식,10000,점심–저녁,No,No,3.9,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS055,면요리 코너,우동,면요리,7500,아침–저녁,No,No,4.0,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS055,면요리 코너,얼큰 라면,면요리,6000,점심–저녁,No,No,4.1,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS055,면요리 코너,잔치국수,면요리,8000,아침–저녁,No,Yes,4.2,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS055,간식 코너,소떡소떡,간식,5000,점심–저녁,No,No,4.3,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS055,간식 코너,핫바 꼬치,간식,4500,아침–저녁,No,No,4.4,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS055,카페·디저트,아메리카노,음료,4000,상시 판매,No,No,4.5,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS056,한식 푸드코트,돼지국밥,지역 대표 메뉴,11500,아침–저녁,Yes,Yes,4.7,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS056,한식 푸드코트,대구식 육개장,한식,12000,점심–저녁,No,Yes,4.8,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS056,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,12500,아침–저녁,No,No,4.9,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS056,한식 푸드코트,밀양 돈가스,한식·양식,12500,점심–저녁,No,No,3.8,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS056,한식 푸드코트,소불고기덮밥,한식,11500,아침–저녁,No,Yes,3.9,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS056,한식 푸드코트,김치찌개 정식,한식,10500,점심–저녁,No,No,4.0,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS056,면요리 코너,우동,면요리,8000,아침–저녁,No,No,4.1,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS056,면요리 코너,얼큰 라면,면요리,6500,점심–저녁,No,No,4.2,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS056,면요리 코너,잔치국수,면요리,8500,아침–저녁,No,Yes,4.3,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS056,간식 코너,소떡소떡,간식,5500,점심–저녁,No,No,4.4,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS056,간식 코너,핫바 꼬치,간식,5000,아침–저녁,No,No,4.5,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS056,카페·디저트,아메리카노,음료,4500,상시 판매,No,No,4.6,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS057,한식 푸드코트,알밤 불고기덮밥,지역 대표 메뉴,12000,아침–저녁,Yes,Yes,4.8,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS057,카페·디저트,천안 호두과자 세트,디저트,6500,상시 판매,No,Yes,4.9,식사 후 가볍게 즐기기 좋은 달콤한 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS057,면요리 코너,대천 해물라면,면요리,8500,아침–저녁,No,No,3.8,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS057,면요리 코너,금강 어묵국수,면요리,9000,점심–저녁,No,No,3.9,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS057,한식 푸드코트,소불고기덮밥,한식,10500,아침–저녁,No,Yes,4.0,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS057,한식 푸드코트,김치찌개 정식,한식,9500,점심–저녁,No,No,4.1,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS057,면요리 코너,우동,면요리,7000,아침–저녁,No,No,4.2,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS057,면요리 코너,얼큰 라면,면요리,5500,점심–저녁,No,No,4.3,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS057,면요리 코너,잔치국수,면요리,7500,아침–저녁,No,Yes,4.4,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS057,간식 코너,소떡소떡,간식,4500,점심–저녁,No,No,4.5,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS057,간식 코너,핫바 꼬치,간식,4000,아침–저녁,No,No,4.6,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS057,카페·디저트,아메리카노,음료,3500,상시 판매,No,No,4.7,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS058,한식 푸드코트,전주비빔밥 정식,지역 대표 메뉴,12500,아침–저녁,Yes,Yes,4.9,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS058,한식 푸드코트,고추장 제육덮밥,한식,11000,점심–저녁,No,Yes,3.8,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS058,한식 푸드코트,남도 떡갈비 정식,지역 대표 메뉴,13500,아침–저녁,No,No,3.9,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS058,한식 푸드코트,계란 김치볶음밥,한식,9500,점심–저녁,No,No,4.0,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS058,한식 푸드코트,소불고기덮밥,한식,11000,아침–저녁,No,Yes,4.1,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS058,한식 푸드코트,김치찌개 정식,한식,10000,점심–저녁,No,No,4.2,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS058,면요리 코너,우동,면요리,7500,아침–저녁,No,No,4.3,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS058,면요리 코너,얼큰 라면,면요리,6000,점심–저녁,No,No,4.4,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS058,면요리 코너,잔치국수,면요리,8000,아침–저녁,No,Yes,4.5,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS058,간식 코너,소떡소떡,간식,5000,점심–저녁,No,No,4.6,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS058,간식 코너,핫바 꼬치,간식,4500,아침–저녁,No,No,4.7,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS058,카페·디저트,아메리카노,음료,4000,상시 판매,No,No,4.8,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS059,한식 푸드코트,돼지국밥,지역 대표 메뉴,11500,아침–저녁,Yes,Yes,3.8,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS059,한식 푸드코트,대구식 육개장,한식,12000,점심–저녁,No,Yes,3.9,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS059,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,12500,아침–저녁,No,No,4.0,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS059,한식 푸드코트,밀양 돈가스,한식·양식,12500,점심–저녁,No,No,4.1,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS059,한식 푸드코트,소불고기덮밥,한식,11500,아침–저녁,No,Yes,4.2,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS059,한식 푸드코트,김치찌개 정식,한식,10500,점심–저녁,No,No,4.3,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS059,면요리 코너,우동,면요리,8000,아침–저녁,No,No,4.4,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS059,면요리 코너,얼큰 라면,면요리,6500,점심–저녁,No,No,4.5,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS059,면요리 코너,잔치국수,면요리,8500,아침–저녁,No,Yes,4.6,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS059,간식 코너,소떡소떡,간식,5500,점심–저녁,No,No,4.7,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS059,간식 코너,핫바 꼬치,간식,5000,아침–저녁,No,No,4.8,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS059,카페·디저트,아메리카노,음료,4500,상시 판매,No,No,4.9,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS060,한식 푸드코트,돼지국밥,지역 대표 메뉴,10500,아침–저녁,Yes,Yes,3.9,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS060,한식 푸드코트,대구식 육개장,한식,11000,점심–저녁,No,Yes,4.0,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS060,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,11500,아침–저녁,No,No,4.1,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS060,한식 푸드코트,밀양 돈가스,한식·양식,11500,점심–저녁,No,No,4.2,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS060,한식 푸드코트,소불고기덮밥,한식,10500,아침–저녁,No,Yes,4.3,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS060,한식 푸드코트,김치찌개 정식,한식,9500,점심–저녁,No,No,4.4,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS060,면요리 코너,우동,면요리,7000,아침–저녁,No,No,4.5,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS060,면요리 코너,얼큰 라면,면요리,5500,점심–저녁,No,No,4.6,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS060,면요리 코너,잔치국수,면요리,7500,아침–저녁,No,Yes,4.7,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS060,간식 코너,소떡소떡,간식,4500,점심–저녁,No,No,4.8,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS060,간식 코너,핫바 꼬치,간식,4000,아침–저녁,No,No,4.9,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS060,카페·디저트,아메리카노,음료,3500,상시 판매,No,No,3.8,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS061,한식 푸드코트,돼지국밥,지역 대표 메뉴,11000,아침–저녁,Yes,Yes,4.0,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS061,한식 푸드코트,대구식 육개장,한식,11500,점심–저녁,No,Yes,4.1,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS061,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,12000,아침–저녁,No,No,4.2,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS061,한식 푸드코트,밀양 돈가스,한식·양식,12000,점심–저녁,No,No,4.3,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS061,한식 푸드코트,소불고기덮밥,한식,11000,아침–저녁,No,Yes,4.4,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS061,한식 푸드코트,김치찌개 정식,한식,10000,점심–저녁,No,No,4.5,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS061,면요리 코너,우동,면요리,7500,아침–저녁,No,No,4.6,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS061,면요리 코너,얼큰 라면,면요리,6000,점심–저녁,No,No,4.7,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS061,면요리 코너,잔치국수,면요리,8000,아침–저녁,No,Yes,4.8,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS061,간식 코너,소떡소떡,간식,5000,점심–저녁,No,No,4.9,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS061,간식 코너,핫바 꼬치,간식,4500,아침–저녁,No,No,3.8,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS061,카페·디저트,아메리카노,음료,4000,상시 판매,No,No,3.9,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS062,한식 푸드코트,돼지국밥,지역 대표 메뉴,11500,아침–저녁,Yes,Yes,4.1,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS062,한식 푸드코트,대구식 육개장,한식,12000,점심–저녁,No,Yes,4.2,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS062,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,12500,아침–저녁,No,No,4.3,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS062,한식 푸드코트,밀양 돈가스,한식·양식,12500,점심–저녁,No,No,4.4,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS062,한식 푸드코트,소불고기덮밥,한식,11500,아침–저녁,No,Yes,4.5,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS062,한식 푸드코트,김치찌개 정식,한식,10500,점심–저녁,No,No,4.6,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS062,면요리 코너,우동,면요리,8000,아침–저녁,No,No,4.7,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS062,면요리 코너,얼큰 라면,면요리,6500,점심–저녁,No,No,4.8,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS062,면요리 코너,잔치국수,면요리,8500,아침–저녁,No,Yes,4.9,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS062,간식 코너,소떡소떡,간식,5500,점심–저녁,No,No,3.8,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS062,간식 코너,핫바 꼬치,간식,5000,아침–저녁,No,No,3.9,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS062,카페·디저트,아메리카노,음료,4500,상시 판매,No,No,4.0,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS063,한식 푸드코트,돼지국밥,지역 대표 메뉴,10500,아침–저녁,Yes,Yes,4.2,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS063,한식 푸드코트,대구식 육개장,한식,11000,점심–저녁,No,Yes,4.3,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS063,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,11500,아침–저녁,No,No,4.4,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS063,한식 푸드코트,밀양 돈가스,한식·양식,11500,점심–저녁,No,No,4.5,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS063,한식 푸드코트,소불고기덮밥,한식,10500,아침–저녁,No,Yes,4.6,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS063,한식 푸드코트,김치찌개 정식,한식,9500,점심–저녁,No,No,4.7,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS063,면요리 코너,우동,면요리,7000,아침–저녁,No,No,4.8,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS063,면요리 코너,얼큰 라면,면요리,5500,점심–저녁,No,No,4.9,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS063,면요리 코너,잔치국수,면요리,7500,아침–저녁,No,Yes,3.8,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS063,간식 코너,소떡소떡,간식,4500,점심–저녁,No,No,3.9,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS063,간식 코너,핫바 꼬치,간식,4000,아침–저녁,No,No,4.0,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS063,카페·디저트,아메리카노,음료,3500,상시 판매,No,No,4.1,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
RS064,한식 푸드코트,돼지국밥,지역 대표 메뉴,11000,아침–저녁,Yes,Yes,4.3,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다. 해당 휴게소에서 특히 강조되는 시그니처 메뉴로 분리해 보여줍니다.
RS064,한식 푸드코트,대구식 육개장,한식,11500,점심–저녁,No,Yes,4.4,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS064,한식 푸드코트,경주 보리비빔밥,지역 대표 메뉴,12000,아침–저녁,No,No,4.5,이 휴게소의 개성을 보여주는 지역형 대표 메뉴입니다.
RS064,한식 푸드코트,밀양 돈가스,한식·양식,12000,점심–저녁,No,No,4.6,휴게소에서 익숙하게 즐길 수 있는 식사형 메뉴입니다.
RS064,한식 푸드코트,소불고기덮밥,한식,11000,아침–저녁,No,Yes,4.7,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS064,한식 푸드코트,김치찌개 정식,한식,10000,점심–저녁,No,No,4.8,든든한 식사를 원하는 운전자에게 맞춘 기본 한식 메뉴입니다.
RS064,면요리 코너,우동,면요리,7500,아침–저녁,No,No,4.9,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS064,면요리 코너,얼큰 라면,면요리,6000,점심–저녁,No,No,3.8,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다.
RS064,면요리 코너,잔치국수,면요리,8000,아침–저녁,No,Yes,3.9,빠르게 먹기 좋고 이동 중 부담이 적은 따뜻한 면 메뉴입니다. 대시보드 추천 메뉴로 표시됩니다.
RS064,간식 코너,소떡소떡,간식,5000,점심–저녁,No,No,4.0,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS064,간식 코너,핫바 꼬치,간식,4500,아침–저녁,No,No,4.1,짧은 휴식 시간에 먹기 좋은 휴게소 간식 메뉴입니다.
RS064,카페·디저트,아메리카노,음료,4000,상시 판매,No,No,4.2,운전 중 졸음을 깨거나 휴식을 돕는 기본 음료 메뉴입니다.
